Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
2015/5/5,20,13.8,19.4,0,8.6,7.7,WNW,69,W,33,36,1009.8,6,17.6,No,No
2015/5/5,14,17.3,27.1,0,,,NNE,30,NNE,26,65,1009.7,,26,No,No
2015/5/5,15,10.4,17.7,0.4,2.8,3.7,WNW,98,NW,46,45,982.2,4,14.1,No,Yes
2015/5/5,16,,36.4,0,4.6,,SE,30,E,17,38,1008.2,6,36,No,No
2015/5/6,2,2.7,15.5,0,,,WNW,41,WNW,19,55,1017,7,14.3,No,No
2015/5/6,11,12.5,24.6,0,,,SSE,24,SSW,15,64,1012.3,,23.9,No,No
2015/5/6,30,10.3,20.9,0,,,WSW,28,WNW,17,32,,,20.3,No,No
2015/5/6,38,13.5,21.5,0,6.4,10,W,56,W,31,27,1012.6,0,20.5,No,No
2015/5/6,8,18.4,31.2,0,6,11.1,SE,39,SE,30,39,1010.8,1,30.5,No,No
2015/5/6,39,17.1,30.8,0,5.4,10.8,NE,31,NE,24,50,1011.5,1,28.9,No,No
2015/5/6,1,12.2,17.5,10.6,3.6,5.7,,,S,9,64,1028.4,3,16.5,Yes,No
2015/5/6,31,5.1,21.4,0,2.6,9.8,SW,22,SSE,7,44,1026.9,2,20.9,No,No
2015/5/6,17,8.7,14.4,13.8,,,NW,61,NW,30,53,,5,12.5,Yes,No
2015/5/6,16,15.9,35.8,0,6.2,,ESE,33,SE,19,28,1009.3,1,35.2,No,No
2015/5/7,11,13.5,20.7,0,,,WSW,31,S,11,50,1015.8,,20.1,No,No
2015/5/7,21,4.7,20.2,0,5.8,,SSW,46,SSW,33,31,1018.7,0,19.8,No,No
2015/5/7,24,9.8,20.8,0,,,,,NW,9,45,,0,20,No,No
2015/5/7,26,11.1,20.4,0,,,W,31,W,13,43,1015.1,,19.8,No,No
2015/5/7,30,6.3,20.3,0,,,WNW,33,W,17,32,,,18.8,No,No
2015/5/7,12,6.6,13.3,6.8,1.6,6.7,WSW,46,WSW,22,,1020.9,,11.6,Yes,Yes
2015/5/7,14,13.4,26,0.2,,,SSE,44,SSE,35,64,1014.5,,23.7,No,No
2015/5/7,28,8.9,14.9,3.2,2,4.5,SW,39,W,28,59,1025.3,5,13.4,Yes,No
2015/5/7,3,5,21,0,7.4,10.8,SE,48,SE,20,23,1023.8,0,20.5,No,No
2015/5/8,11,7.9,19.2,0,,,SW,31,SSE,15,43,1017.5,,18.5,No,No
2015/5/8,34,4.4,20.2,0,,,ENE,19,ESE,9,43,1016,,19.3,No,No
2015/5/8,47,12.4,20.5,0,,,W,50,NW,17,40,1015.6,,20.2,No,No
2015/5/8,17,4.7,15.3,0,,,NNW,54,NNW,24,72,,8,14.5,No,No
2015/5/9,26,10,20.7,0,,,WNW,24,W,4,48,1014.2,,19.5,No,No
2015/5/9,9,6.3,15.3,0,,,WNW,48,WNW,26,59,1015.4,,12.9,No,No
2015/5/9,25,9.3,17.2,2,,,NW,59,NW,33,69,1013.1,,16.8,Yes,Yes
2015/5/9,14,14,23.7,0,,,NW,30,NW,20,38,1014.7,,23.2,No,No
2015/5/9,32,6.6,23,0,2,7.7,SW,31,SSW,13,46,1026.2,3,21.6,No,No
2015/5/10,30,7.2,21.8,0,,,NNW,57,NW,20,32,,,21.1,No,No
2015/5/10,34,5.4,21.5,0,,,NW,57,WNW,26,40,1006.7,7,20.5,No,No
2015/5/10,28,11.6,15.8,2.2,2.8,2.5,WNW,65,WSW,30,76,1015.3,,15.3,Yes,Yes
2015/5/10,48,7.7,21.1,0,1.8,8.8,WSW,54,WSW,30,53,1019.8,0,19.7,No,No
2015/5/10,1,15.3,19,0.2,8,2.9,,,WSW,35,87,1028.1,7,17.5,No,No
2015/5/10,36,10.4,21.9,0.2,,,S,22,S,15,52,,,20.9,No,Yes
2015/5/10,15,10.2,14.8,1.2,3.2,7.6,WNW,70,NW,24,54,989.3,3,11.9,Yes,Yes
2015/5/10,13,20,32.9,0,7.5,10.8,,31,W,24,49,1011.2,5,31.2,No,No
2015/5/10,41,6.5,24.6,0,,,SE,31,ESE,17,21,1021.2,,23.8,No,No
2015/5/11,10,10.2,19.5,0,5,,SW,33,SW,19,45,1017.8,2,19.2,No,No
2015/5/11,30,13.6,21.9,0,,,WNW,50,WNW,20,40,,,20.5,No,No
2015/5/11,38,15.4,22.2,0,5,10.2,WNW,67,WSW,39,37,1009.8,1,21.3,No,No
2015/5/11,25,11.7,17.4,1.2,,,W,52,SW,28,74,1016.3,,15.6,Yes,No
2015/5/11,12,11.6,15.4,2.6,1.4,6,WSW,57,W,17,,1014.7,,14.5,Yes,Yes
2015/5/11,1,14.9,18,0.2,2.8,0.6,,,SW,15,87,1029,7,16.2,No,No
2015/5/11,32,9.9,25,0,3.2,8.2,E,39,SE,17,42,1025.5,2,23.4,No,No
2015/5/11,16,12.1,33.2,0,5.6,,ESE,37,ENE,13,21,1013.1,0,33,No,No
2015/5/12,24,12.2,22.1,0,,,,,NW,19,51,,1,21.5,No,No
2015/5/12,42,11,14.9,0.6,1.2,0.6,WSW,48,W,28,60,1014,7,14.7,No,No
2015/5/12,47,14.9,21.5,0,,,WNW,81,W,24,36,1009.8,,20.2,No,No
2015/5/12,12,10.8,13.4,1.6,1.8,4.9,W,78,W,28,,1014.8,,9.1,Yes,Yes
2015/5/12,0,13.3,16.3,3.6,1.2,,SW,48,SW,17,67,1021.2,,13.9,Yes,Yes
2015/5/12,1,14.5,18.5,0.6,0.2,1.5,,,SE,26,78,1031.8,6,18.5,No,No
2015/5/12,32,13.3,23.7,0,4.2,9.4,E,54,E,24,35,1026.2,1,23.4,No,No
2015/5/13,37,13.2,17.3,0,4.6,7.7,W,59,SW,13,32,1016.3,6,16.4,No,Yes
2015/5/13,9,3.8,11.8,0,,,W,54,SW,13,48,1018.1,8,9.3,No,No
2015/5/13,40,4.8,11.4,0,,,WSW,50,S,13,51,1017.9,,9.1,No,No
2015/5/13,3,9.8,18,0,7.4,6.7,ESE,52,SE,30,36,1026.5,5,17.1,No,No
2015/5/14,34,2,18.8,0,,,SSW,28,SSW,13,32,1024.6,,18,No,No
2015/5/14,47,8.9,18.1,1.6,,,WSW,37,W,17,40,1024.3,,17.5,Yes,No
2015/5/14,19,6.4,15.4,1,2,3.1,SW,48,S,17,74,1031.1,7,14.3,No,Yes
2015/5/14,20,2.5,16.6,0,2,7.1,SSW,33,SSW,17,51,1034,6,15.6,No,No
2015/5/14,8,17.3,28.1,0,5.8,10,SSE,56,SE,31,51,1016,7,25.3,No,No
2015/5/14,46,9.4,20.7,0,,,N,44,N,20,63,1023.8,,20.3,No,No
2015/5/15,42,0.9,17.6,0,1.4,9.8,E,19,SSE,4,46,1031.7,0,16.6,No,No
2015/5/15,48,8.3,16,0,3.2,0.9,SE,35,SSE,20,40,1033.4,8,15.6,No,No
2015/5/15,36,6.4,21.1,0,,,N,46,N,19,17,,,20.3,No,No
2015/5/15,16,11.9,26.6,0,8,,E,39,SSE,22,16,1015.8,0,26,No,No
2015/5/16,34,10,19.8,0,,,SW,28,SSE,11,52,1033.3,7,19.1,No,No
2015/5/16,5,6.4,15.9,0,,,SSE,39,N,15,59,1033.4,,15.1,No,No
2015/5/16,35,9.8,15.4,0,,,N,17,W,9,67,1034.3,,14.8,No,No
2015/5/16,14,16.5,23.5,0.2,,,SE,61,S,35,71,1027.9,,20.8,No,Yes
2015/5/16,43,15.4,18.9,0,,,NNE,56,WNW,13,82,1006.8,,15.2,No,Yes
2015/5/17,21,7.1,23.3,,,,E,30,E,9,45,1028.4,,22.7,,No
2015/5/17,45,10.6,19.4,,,,SSW,19,S,13,69,1032.1,7,18.6,,Yes
2015/5/17,44,5.4,19.9,0,1.4,9.6,N,30,N,9,49,1031.5,1,19.5,No,No
2015/5/17,12,0.7,18.3,0,0.4,9.7,N,17,WNW,9,,1030.3,,17.5,No,No
2015/5/17,0,5.8,22.7,0,,,N,22,NNW,7,42,1027.3,,21.6,No,No
2015/5/17,36,12.9,22.5,0,,,N,52,WNW,22,48,,,15.9,No,Yes
2015/5/18,27,17.2,20.4,0.2,4.8,3.4,SE,44,SE,22,54,1024.1,7,19.3,No,No
2015/5/18,25,6.1,22.2,0,,,NE,33,N,11,40,1022.1,,21.1,No,Yes
2015/5/18,0,11.1,21.5,0,4.4,,,,NNE,9,49,1019.5,,20.2,No,Yes
2015/5/18,3,6.4,27.9,0,4,8.8,NNW,39,NNW,19,26,1016.5,7,26.4,No,No
2015/5/18,13,22.6,34.1,0,4,10.6,NNE,37,ESE,19,37,1011.2,1,33.6,No,No
2015/5/19,24,12,,0.1,,,,,,0,57,,5,19.2,No,No
2015/5/19,26,14.4,20,2.8,,,NNE,33,NNE,28,87,1015.6,,19,Yes,No
2015/5/19,40,2.9,13.9,0,,,NNW,30,NNW,15,98,1014.8,,12.6,No,Yes
2015/5/19,0,12.3,19.7,31.6,1.6,,NW,35,NW,15,62,1008.1,,18.6,Yes,Yes
2015/5/19,36,9.4,14.7,1.2,,,SSE,41,S,20,62,,,13.1,Yes,No
2015/5/19,3,9.9,25.9,0,4.2,7.6,SSE,22,NNE,6,20,1016,6,25.4,No,No
2015/5/19,13,22.9,33.1,0,7.4,10.9,ENE,37,NNE,22,43,1011,1,32.5,No,No
2015/5/20,5,8.3,12.5,4.6,,,NNE,52,SW,30,98,,7,10.1,Yes,No
2015/5/20,35,4.6,20.4,0.2,,,NW,37,WNW,20,44,1011,,19.9,No,Yes
2015/5/20,20,10.6,17.8,4,5.3,8.5,WSW,37,WSW,17,52,1016.8,2,17.4,Yes,No
2015/5/20,48,10.4,16.6,0,6.8,4,SW,37,SSW,24,44,1020,7,16.1,No,No
2015/5/21,40,1.5,15.6,0,,,S,43,NNW,9,44,1018.8,,15.1,No,No
2015/5/21,23,-0.4,5.9,2,,,SE,39,E,6,82,,,4.5,Yes,No
2015/5/21,28,5,11,0.8,3,2.3,SSW,48,WSW,15,73,1026.9,7,10.6,No,No
2015/5/21,46,7,17.2,0,,,NE,26,NE,9,44,1025,,16.6,No,No
2015/5/21,31,9.6,19.2,0,3.4,7.2,ENE,30,ENE,13,42,1023.2,6,18.7,No,No
2015/5/21,41,7.1,19.4,0,,,SE,39,ESE,22,26,1024.4,,18.6,No,No
2015/5/22,40,7.2,13.2,0,,,S,52,SSE,20,52,1024.8,,12.8,No,No
2015/5/22,5,7.2,10.8,0.2,,,SSE,43,S,26,77,,7,9.5,No,No
2015/5/22,35,7.6,15.9,10.2,,,SW,24,SW,11,59,1028.4,7,14.5,Yes,No
2015/5/22,12,7.4,12.3,2.4,1.2,0.7,SE,30,SE,13,,1031.9,,11.5,Yes,No
2015/5/22,46,3.2,19.2,0,,,NE,20,NNE,7,55,1017.8,,18.7,No,Yes
2015/5/22,32,10.8,22.2,0,3.4,9.2,ENE,31,N,9,39,1016.7,6,21.5,No,No
2015/5/22,3,1.5,16.8,0,4.6,7.9,E,43,ESE,20,28,1024.4,7,15.9,No,No
2015/5/23,42,3.1,16.1,0,3,9.5,NW,24,W,13,48,1029.3,1,15.6,No,No
2015/5/23,40,-1.7,15.1,0.2,,,SE,20,WNW,7,42,1028.5,,15,No,No
2015/5/23,20,2.6,15.4,0,2,8.6,SSE,19,SSE,7,52,1029.8,3,14.8,No,No
2015/5/23,25,0.1,14.7,0.2,,,SE,17,SE,6,52,1030.2,,14,No,No
2015/5/23,14,15.6,22.4,0.2,,,S,63,S,35,55,1023,,20.8,No,No
2015/5/23,28,5,14.2,0,2.2,8.4,E,24,NE,9,65,1029.3,,13.9,No,No
2015/5/23,46,7.9,18.5,2,,,SW,31,SSW,17,64,1018.4,,17.7,Yes,No
2015/5/23,16,17.1,31.3,0,8,,ESE,33,SE,15,,1014.1,,,No,No
2015/5/24,11,14.4,21.1,0.4,,,SSW,37,SSW,20,58,1029.2,8,19.3,No,No
2015/5/24,6,-1.3,14.1,0.2,,,NW,15,NNW,6,62,1030.8,,13.9,No,No
2015/5/24,20,2,19.1,0,2,4.6,NNE,22,N,9,50,1029.1,6,17.1,No,No
2015/5/25,9,-2,14.6,0,,,,,NNW,2,51,1029.8,,13.5,No,No
2015/5/25,6,3,14.4,0.2,,,SSE,17,E,6,61,1029.3,,14,No,No
2015/5/25,39,20.5,28.9,0,8,7.6,E,54,E,31,53,1020.6,6,25.9,No,No
2015/5/25,46,11.1,18.1,0.4,,,WNW,24,WNW,7,77,1020.6,,16.6,No,Yes
2015/5/26,30,4.4,17.6,0.2,,,N,13,NNW,4,58,,,17.1,No,No
2015/5/26,37,8.5,19,0,2,5.9,WNW,30,SSE,9,55,1026.6,7,17.9,No,No
2015/5/26,45,8.7,19.6,0,1.8,7.7,NW,26,WNW,9,55,1026.7,7,17.6,No,No
2015/5/26,12,2.3,17.1,0,1.4,4.5,NNE,26,NNE,6,,1022.8,,16.7,No,No
2015/5/27,2,5.7,14.7,0.2,,,ENE,20,ENE,17,74,1022.3,8,14,No,Yes
2015/5/27,40,0.3,16.2,0,,,W,30,WNW,19,60,1022.5,,15.1,No,No
2015/5/27,35,2.8,16.9,0,,,SW,13,,0,71,1018.5,8,16.8,No,No
2015/5/27,7,13.2,24.3,,2.6,8.3,SW,17,NE,2,64,1021.6,6,21.9,,No
2015/5/27,22,8.4,17.7,0.4,1,5.5,NNW,41,NW,20,83,1016,7,16,No,Yes
2015/5/28,35,4.8,20.7,0,,,WSW,44,NNW,19,53,1014.4,5,19.4,No,No
2015/5/28,39,17.5,28.5,0,5.2,9.6,E,41,ENE,30,60,1017.3,6,27.3,No,No
2015/5/28,16,17,33.5,0,7.2,,SE,35,ESE,17,30,1011.9,4,33,No,No
2015/5/29,26,16.3,20,0.4,,,N,30,NW,4,85,1020,,18.6,No,No
2015/5/29,0,10.8,17.1,3.4,1.8,,WNW,19,W,9,55,1023.3,,15.9,Yes,No
2015/5/29,48,11.8,15.6,0,,,SE,24,S,15,77,1023.5,4,15.3,No,No
2015/5/29,46,1.7,16.6,0.2,,,SE,19,SSE,13,57,1025.6,,15.7,No,No
2015/5/29,29,6.1,20.5,0,,8.9,E,31,ESE,13,48,1022.9,,20.1,No,No
2015/5/29,36,1,15.9,0.8,,,SSE,17,S,11,57,,,14.9,No,No
2015/5/30,4,7.4,14.8,0,,,SW,24,NW,2,84,1017.5,,13.7,No,No
2015/5/30,9,-2,14.2,0,,,WNW,39,NW,22,51,1018.1,,12.8,No,No
2015/5/30,20,6.7,18.3,0,2.4,5.4,WNW,30,NW,17,53,1020.3,5,17,No,No
2015/5/30,39,22.4,29.1,0,8,7,E,43,ENE,30,65,1015.8,7,27,No,No
2015/5/30,22,7.4,14.9,0.6,0.6,4.7,W,52,WNW,20,72,1016,7,13.7,No,Yes
2015/5/30,36,-1.8,17.7,0.2,,,SW,15,WSW,6,39,,,17.1,No,No
2015/5/31,9,0,14,0,,,WNW,50,W,20,49,1013.6,1,11.2,No,Yes
2015/5/31,12,9.8,14.1,3.6,1.2,3.8,WSW,37,SW,19,,1013.8,,10.4,Yes,Yes
2015/5/31,39,18.3,28.2,0,7.4,6,E,39,ENE,22,70,1015,7,25.9,No,No
2015/5/31,32,5.8,22.2,0,2.6,9.3,ENE,19,WSW,11,33,1020.6,5,21.3,No,No
2015/6/1,4,6.1,14.2,0,,,WSW,67,SW,28,33,1017.3,,13.8,No,No
2015/6/1,10,7.7,12.1,3.2,6,,SSW,37,S,17,33,1023.1,0,11.7,Yes,No
2015/6/1,24,9.2,16.8,6.3,,,,,,0,30,,1,15,Yes,No
2015/6/1,26,10.4,14.5,1.4,,,SSW,52,SW,17,39,1016.8,,13.5,Yes,No
2015/6/1,45,10.2,17.4,2.2,5.6,9.9,W,56,SSW,30,23,1016.7,1,15,Yes,No
2015/6/1,9,1.4,10.8,1.2,,,NW,44,SW,24,30,1019.3,8,9.6,Yes,No
2015/6/1,36,-0.7,19.1,0,,,NNE,31,NNE,15,32,,,18.5,No,No
2015/6/1,41,12.5,18.5,0,,,E,41,E,24,55,1022.3,,17.5,No,No
2015/6/2,21,0.6,14.2,0,2.8,9.6,SSW,35,SSW,24,39,1021.9,2,14.1,No,No
2015/6/2,26,7.3,15.3,0,,,SW,31,SW,9,59,1022.1,,14.7,No,No
2015/6/2,42,-2.1,12.2,0,1.6,7,SW,19,SW,11,38,1024.6,2,11.8,No,No
2015/6/2,20,0.7,13.6,0,2.4,7.1,SSE,19,SSE,7,46,1027.4,6,11.3,No,No
2015/6/2,33,3.5,10.9,2.4,0.8,7.1,SW,20,S,7,86,1027.9,5,10.3,Yes,Yes
2015/6/2,12,1.1,10.7,1,0.8,7.1,SSE,19,,0,,1027.9,,10.4,No,Yes
2015/6/2,46,13.3,19,15.2,,,WNW,61,NW,26,71,1008.6,,17.6,Yes,Yes
2015/6/2,13,25.1,33.2,0,5.8,10.4,ESE,48,SE,24,37,1010.5,1,33.1,No,No
2015/6/3,4,3.3,17.1,0,,,WSW,20,W,6,58,1020.6,,15,No,No
2015/6/3,11,4.6,18.6,0,,,SSW,28,SSW,17,59,1019.9,,17.6,No,No
2015/6/3,27,15.1,19.7,0.6,5.6,7.4,WSW,67,W,35,57,1011.4,6,19.2,No,No
2015/6/3,23,-3.2,2.9,0,,,WSW,17,W,7,73,,,2.5,No,No
2015/6/3,6,5.2,11.5,0,,,SSE,17,WNW,9,63,1023.2,8,10.3,No,No
2015/6/3,35,-1.5,12.6,0,,,W,20,W,9,60,1023.1,2,11.8,No,No
2015/6/3,8,21.7,28.4,2.6,5.8,7.3,SE,33,SE,26,65,1014.8,6,26.1,Yes,No
2015/6/3,14,9.9,20,0,,,N,19,ENE,9,48,1019.2,,18.4,No,No
2015/6/3,39,19.7,26.1,0,6.6,3.7,ENE,33,ENE,24,56,1016,6,25.7,No,No
2015/6/3,22,3.1,12.4,0,1,1.9,N,26,N,9,62,1022.1,7,11.2,No,Yes
2015/6/3,1,14,20,4.2,5,3.4,,,NW,13,82,1013.7,8,18.5,Yes,Yes
2015/6/3,29,13.2,23.1,0.8,,5.9,WNW,46,WNW,28,66,1019.6,7,21.1,No,No
2015/6/3,36,9.5,22.3,0,,,WNW,52,W,22,46,,,21.4,No,No
2015/6/3,41,10.9,26.2,0,,,W,35,W,20,35,1019.2,2,25.2,No,No
2015/6/4,2,-1.2,9.9,0.2,,,NNE,17,ESE,11,76,1018.6,8,9,No,Yes
2015/6/4,26,9.4,19.5,0,,,N,24,N,13,51,1018,,16.4,No,No
2015/6/4,12,5.1,12.3,0.4,1.4,2.9,N,44,N,9,,1010.6,,11.6,No,Yes
2015/6/4,1,14.6,23,2.6,1.8,7.8,,,NW,11,58,1019.6,1,22,Yes,No
2015/6/4,46,17,21.7,1,,,NW,46,NW,20,67,1020.5,,19.5,No,No
2015/6/5,2,2.6,13.3,6.4,,,SSE,17,SSE,9,59,1022.6,,12,Yes,No
2015/6/5,23,-3.2,4,2,,,WSW,28,SSW,4,69,,,3.2,Yes,No
2015/6/5,6,4.5,11,10.8,,,,,NW,2,82,1024,8,9.1,Yes,No
2015/6/5,35,1,14.1,4.2,,,NW,19,W,9,60,1022,,13.3,Yes,No
2015/6/5,7,7,21.4,0,2.4,10.3,W,31,WNW,13,30,1015.6,1,20.5,No,No
2015/6/5,39,14.4,27.7,0,4.4,9.6,NE,30,NE,19,33,1017.3,0,26.9,No,No
2015/6/5,0,11.7,17.4,0.2,1.4,,SW,31,WSW,9,64,1026.2,,17,No,No
2015/6/5,31,9.2,23.4,0,0.8,8.7,W,15,SW,6,52,1019.3,4,22.7,No,No
2015/6/6,19,8.4,16.6,0,0.8,7.2,NNE,48,NNW,17,61,1026.9,6,15.5,No,No
2015/6/6,44,7.6,15.2,0.4,0.8,7.2,N,30,NNE,9,72,1027.2,6,14.6,No,No
2015/6/6,7,9.7,22.1,0,5.8,7.9,WSW,28,SW,9,56,1022.4,4,21,No,No
2015/6/6,41,8.6,23.1,0,,,ENE,39,E,24,21,1022.4,1,21.8,No,No
2015/6/7,26,11.8,19.8,0,,,N,35,N,28,66,1024.5,,18.8,No,No
2015/6/7,30,4.6,20.7,0.2,,,N,15,W,2,56,,,20.4,No,No
2015/6/7,34,3.2,21.9,0.2,,,NW,28,N,13,49,1023.6,,21.3,No,No
2015/6/7,37,9.3,22.6,0,2.2,9.5,NW,24,N,15,43,1024.1,5,21.3,No,No
2015/6/7,38,9.1,22.3,0,2.2,9.5,NNW,26,N,17,39,1023.7,5,21.6,No,No
2015/6/7,47,12.7,20.2,0,,,NNW,33,N,17,58,1023,,19.3,No,No
2015/6/7,46,11.7,18.9,2.6,,,SW,28,SW,11,62,1024.4,,18.1,Yes,No
2015/6/7,29,4.8,21,1.2,,6.5,S,19,S,7,63,1024.5,1,19.9,Yes,No
2015/6/8,24,,21.2,0.1,,,,,NW,28,48,,2,20.6,No,No
2015/6/8,6,5.1,16.8,0,,,NW,46,NW,22,64,1016.5,8,16.4,No,No
2015/6/8,33,12.4,16.2,1.2,2.6,5.2,WNW,83,WNW,43,80,1010.3,8,15.4,Yes,Yes
2015/6/8,8,20.4,27.4,1.2,5.4,5.8,SE,48,SE,28,55,1015.8,6,25.8,Yes,Yes
2015/6/8,39,17.1,25.7,0,6.8,3.5,ESE,52,ESE,39,77,1017.9,7,22.5,No,Yes
2015/6/9,21,7.9,23.6,0,3,4.5,NNE,26,S,17,47,1023.3,3,22,No,No
2015/6/9,34,5.8,22.7,0,,,W,33,NW,11,36,1018.9,,22.5,No,No
2015/6/9,9,7.8,15.1,0,,,NW,46,NW,33,71,1022.1,8,12.2,No,No
2015/6/9,6,8.2,13,0.8,,,NW,43,SW,20,47,1024.7,1,12.2,No,No
2015/6/9,35,9.3,13.5,0.8,,,W,63,WNW,30,74,1022.1,3,11.3,No,No
2015/6/9,8,20.1,28.1,3,4.2,5.2,SE,48,SE,31,67,1015.1,5,26.1,Yes,Yes
2015/6/9,43,10.9,19.4,0,,,NNE,33,NNE,9,57,1026.3,,18.9,No,No
2015/6/9,13,21,31.7,0,6.6,10.7,ESE,39,E,17,28,1010,3,31.2,No,No
2015/6/9,16,14.6,31.1,0,6,,ENE,39,E,24,32,1011.7,2,31,No,No
2015/6/10,4,6.3,14.9,0,,,SW,20,SSE,7,65,1031.5,,14.3,No,No
2015/6/10,13,20.6,30.9,0,6.6,10.1,E,48,E,22,37,1010,3,30.2,No,No
2015/6/11,30,10.8,18.3,0.2,,,NNE,13,ENE,7,49,,,17.2,No,No
2015/6/11,40,-3.5,14.7,0,,,NW,13,NE,7,49,1034.8,,13.9,No,No
2015/6/11,33,9.3,11.2,0,0.8,5,NE,48,E,11,79,1035.5,8,10.7,No,No
2015/6/11,29,14.7,25.4,0,,6.3,ENE,31,NNW,15,40,1017,7,23,No,No
2015/6/11,36,3,19.7,0,,,NNE,33,N,13,42,,,19.1,No,No
2015/6/11,43,12.7,20.4,0,,,NNE,37,NNW,7,61,1015.8,,19.2,No,Yes
2015/6/12,38,13.4,19.1,0,1.4,0.7,WNW,26,,0,70,1031.5,6,16.8,No,No
2015/6/12,23,5.3,12.6,0,,,NNE,17,E,4,37,,,9.2,No,No
2015/6/12,19,1.9,13.1,0,1.2,4.7,N,28,ESE,11,69,1031.7,7,12.8,No,No
2015/6/12,20,3.9,21.2,0,1.6,6.4,NNE,20,NNE,13,46,1028.4,,20.9,No,No
2015/6/12,44,1.9,10.7,0,1.2,4.7,E,13,ENE,7,87,1031.9,7,10.2,No,No
2015/6/12,8,20.4,26.1,28.2,2,5,SE,50,SE,31,71,1014.7,7,24.9,Yes,Yes
2015/6/13,4,7,18.1,0,,,NNE,20,NNE,7,57,1027,,17.8,No,No
2015/6/13,10,9.8,20.3,0,1.8,,NNE,31,NNE,11,48,1025.2,6,19.2,No,No
2015/6/13,28,8.3,19.1,0,1.6,1.6,ENE,28,NNE,13,54,1023.5,,17.8,No,No
2015/6/13,32,8.6,18.3,0,2.8,6.3,S,30,S,17,52,1019.8,8,17.5,No,No
2015/6/13,13,21.2,32,0,5.4,9.8,E,43,NW,17,63,1009.5,5,28.9,No,No
2015/6/14,21,9.4,21.5,0,,,E,26,E,11,46,1022.9,7,20.8,No,No
2015/6/14,38,9.4,19.7,0,2,8.3,WNW,33,SE,9,62,1025.6,3,18.4,No,No
2015/6/14,42,3.9,17.8,0,1.4,7.7,E,22,NE,9,56,1025.5,3,17.4,No,No
2015/6/14,39,17.2,28.1,0,4.8,7.6,ENE,46,E,28,60,1015.4,4,26.3,No,No
2015/6/14,0,12.9,18.6,0,,,ENE,20,,0,76,1022,,16.9,No,Yes
2015/6/14,22,10.4,15.2,0.8,1.6,0.3,NNE,26,NE,9,74,1023.9,7,14.7,No,No
2015/6/14,28,9.9,16.6,0,2.4,0.2,NE,24,NNE,7,77,1022.8,,14.9,No,Yes
2015/6/15,2,1.8,14,0.2,,,ESE,17,ESE,6,70,1023.5,8,13.9,No,Yes
2015/6/15,12,8.9,12.5,0,0.6,0,E,19,E,6,,1021.2,,12.4,No,Yes
2015/6/15,39,22.3,27.9,0,6.6,9.1,ESE,46,E,28,58,1015.8,6,26.4,No,No
2015/6/16,10,12.3,17.5,20,0.6,,NNE,22,E,7,88,1014.2,7,17.4,Yes,Yes
2015/6/16,23,1.9,6,14.6,,,NE,46,NNW,13,97,,,5.7,Yes,Yes
2015/6/16,39,18.1,27.8,0,6,5,ESE,39,ENE,26,65,1013.5,7,25.7,No,No
2015/6/16,36,1.9,16.4,0.2,,,NE,22,ESE,7,61,,,15.8,No,No
2015/6/16,41,9,23.7,0,,,S,39,SSE,20,37,1017,3,22.5,No,No
2015/6/17,48,9.8,16.6,0.6,2.4,2.5,SW,28,W,17,71,1017.9,7,15.8,No,No
2015/6/17,1,12,15,0,2.2,0.1,,,ENE,19,68,1019.7,8,14.5,No,No
2015/6/17,32,13.7,19.2,0.4,3.6,1.2,ENE,54,ENE,26,50,1012.2,3,19.1,No,Yes
2015/6/17,15,8.5,11.3,9.4,0.4,1,S,54,S,17,74,1017.9,6,10.7,Yes,Yes
2015/6/18,37,11.4,17.4,2.2,1,0.8,W,39,SSW,13,84,1013.6,7,15.8,Yes,Yes
2015/6/18,9,4.2,10.7,17,,,S,31,E,13,90,1015.7,8,9.5,Yes,Yes
2015/6/18,23,1.9,3.1,17.8,,,E,43,E,22,97,,,1.3,Yes,Yes
2015/6/18,20,9.9,13.6,1,0.8,0.4,SSW,30,SSW,13,83,1017.8,8,13.5,No,No
2015/6/18,12,9.8,13.6,2.4,0.4,2.5,S,35,S,15,,1021,,13.1,Yes,No
2015/6/18,0,11.2,16.2,1,0.6,,SE,33,SSE,9,62,1021.9,,14.6,No,No
2015/6/18,22,9.9,13.1,3,0.4,2.5,S,44,S,28,76,1021.3,5,12.3,Yes,Yes
2015/6/18,28,8,13.5,0.6,1.2,1.9,SSE,35,S,17,67,1021.3,,12.8,No,No
2015/6/18,36,8.1,16.1,4.4,,,ENE,39,NE,20,72,,,15.8,Yes,Yes
2015/6/18,43,11.4,16.5,0,,,NE,37,NE,11,83,1012.8,,14.3,No,Yes
2015/6/19,27,15.9,21.2,0.2,2.6,2.8,NNE,63,NNE,22,74,1016.8,7,19.1,No,Yes
2015/6/19,30,10,15.9,39.8,,,SW,33,SSW,7,58,,,15,Yes,No
2015/6/19,8,19.8,28.5,0,3.8,9,E,30,ESE,15,59,1012.3,3,27.2,No,No
2015/6/19,13,22.2,33.3,0,7.2,11.1,ESE,39,S,20,22,1011.1,1,33,No,No
2015/6/20,4,6.2,14.8,0.2,,,WSW,26,W,7,57,1023.5,,14.6,No,No
2015/6/20,11,10.7,18,0,,,S,61,SSW,33,60,1020.9,,16.3,No,No
