Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
2013-12-19,31,17.8,30.5,0.0,9.8,9.9,SSW,46.0,WSW,20.0,43.0,1012.2,6.0,27.4,No,No
2013-12-21,31,14.3,28.7,0.0,11.0,12.7,SSW,35.0,ESE,11.0,25.0,1017.1,0.0,27.8,No,No
2013-12-28,31,16.5,32.2,0.0,9.0,13.3,SW,39.0,SSW,20.0,41.0,1010.7,1.0,28.2,No,No
2014-01-04,31,14.9,27.3,0.0,9.4,13.2,SW,41.0,SSW,22.0,45.0,1015.9,1.0,24.4,No,No
2014-01-13,31,20.9,27.8,0.0,13.2,9.4,SW,39.0,SW,20.0,51.0,1009.8,4.0,25.3,No,No
2014-01-20,31,20.4,38.3,0.0,13.4,13.1,NE,41.0,ESE,13.0,21.0,1006.5,0.0,38.0,No,No
2014-01-28,31,15.9,31.5,0.0,9.2,13.1,SSE,39.0,SE,13.0,27.0,1013.7,0.0,30.4,No,No
2014-01-29,31,16.6,33.5,0.0,11.6,13.0,SSE,41.0,SW,17.0,36.0,1009.5,1.0,31.6,No,No
2014-02-12,31,20.2,34.2,0.0,11.8,11.1,E,33.0,ESE,13.0,34.0,1005.5,5.0,32.7,No,No
2014-02-19,31,17.5,37.0,0.0,12.0,12.6,SE,37.0,SSE,15.0,20.0,1011.9,0.0,35.5,No,No
2014-03-18,31,16.1,30.0,0.0,7.8,11.1,SSW,31.0,SSW,15.0,45.0,1018.4,1.0,29.2,No,No
2014-03-28,31,18.3,33.5,0.0,6.8,10.9,WSW,28.0,WSW,15.0,39.0,1012.3,4.0,30.4,No,No
2014-04-05,31,13.6,31.4,0.0,4.0,8.5,WSW,33.0,SW,17.0,44.0,1008.1,6.0,26.8,No,No
2014-04-09,31,15.7,30.9,0.0,6.0,6.1,NE,31.0,NE,15.0,23.0,1009.6,5.0,30.0,No,No
2014-04-15,31,15.7,25.4,0.0,6.2,8.7,SW,31.0,SW,13.0,55.0,1021.0,1.0,24.1,No,No
2014-04-29,31,7.5,20.4,0.4,3.6,7.7,SSW,20.0,S,7.0,58.0,1024.6,6.0,18.8,No,No
2014-05-11,31,11.2,23.8,0.6,1.6,9.3,WNW,24.0,W,11.0,44.0,1017.4,1.0,23.0,No,No
2014-05-29,31,9.4,20.2,0.0,2.2,8.4,SSE,24.0,SSE,11.0,58.0,1024.0,3.0,18.4,No,No
2014-06-24,31,2.8,17.6,0.0,0.8,9.2,NE,20.0,SSW,6.0,52.0,1026.0,1.0,16.7,No,No
2014-07-09,31,3.4,16.2,1.6,0.8,6.6,ENE,22.0,E,9.0,63.0,1023.8,7.0,15.6,Yes,No
2014-08-09,31,7.0,21.4,0.0,2.2,9.8,ESE,26.0,E,9.0,49.0,1026.8,1.0,20.9,No,No
2014-08-24,31,6.4,22.3,0.0,3.0,10.2,NW,24.0,W,13.0,51.0,1020.8,3.0,21.3,No,No
2014-08-26,31,12.6,20.7,0.0,3.0,8.9,SSW,37.0,S,11.0,59.0,1022.0,3.0,19.3,No,No
2014-09-24,31,6.8,21.6,0.0,2.6,10.9,W,28.0,WSW,11.0,48.0,1022.4,3.0,20.8,No,No
2014-10-10,31,11.1,22.3,0.0,5.4,11.7,SW,31.0,SSW,15.0,51.0,1020.5,1.0,21.7,No,No
2014-10-11,31,9.7,21.0,0.0,6.0,9.6,SW,33.0,SW,17.0,51.0,1018.1,5.0,19.5,No,No
2014-10-17,31,14.3,24.6,0.0,6.8,8.3,SSW,31.0,SSW,17.0,50.0,1012.4,6.0,23.0,No,No
2014-11-05,31,12.2,28.6,0.0,7.4,12.4,SW,35.0,SW,13.0,44.0,1014.9,6.0,25.9,No,No
2014-12-02,31,14.3,26.3,0.0,5.6,12.2,WSW,30.0,SSW,17.0,42.0,1010.3,7.0,23.9,No,No
2014-12-19,31,15.4,38.6,0.0,11.6,13.2,SSW,50.0,SSW,19.0,28.0,1007.2,1.0,33.6,No,No
2014-12-20,31,20.6,26.9,0.0,11.6,13.0,SSW,52.0,SW,24.0,50.0,1008.5,0.0,25.7,No,No
2014-12-28,31,17.6,30.6,0.0,12.0,13.2,SW,41.0,SW,17.0,47.0,1015.1,0.0,28.0,No,No
2015-01-07,31,19.9,34.2,0.0,11.2,13.2,E,41.0,SSE,15.0,29.0,1009.3,1.0,33.7,No,No
2015-01-23,31,15.9,30.4,0.0,8.0,13.0,SW,37.0,SSW,19.0,47.0,1013.2,3.0,27.6,No,No
2015-01-24,31,16.4,29.6,0.0,10.8,12.7,SW,43.0,SW,20.0,51.0,1013.6,6.0,25.9,No,No
2015-02-05,31,18.9,30.9,0.0,8.0,12.2,SW,35.0,WSW,17.0,52.0,1014.8,1.0,27.8,No,No
2015-02-14,31,19.1,24.4,0.4,6.4,10.5,SW,43.0,SSW,22.0,45.0,1016.8,0.0,23.2,No,No
2015-02-28,31,18.3,30.8,0.0,7.8,12.0,SSW,31.0,SE,13.0,26.0,1012.7,1.0,29.9,No,No
2015-03-08,31,19.5,31.1,0.0,10.8,11.7,SSW,37.0,WSW,17.0,38.0,1015.6,1.0,29.5,No,No
2015-03-15,31,21.3,26.5,2.4,3.4,9.8,WNW,35.0,W,17.0,61.0,1011.0,4.0,24.8,Yes,No
2015-03-24,31,13.1,25.8,0.0,7.6,11.1,SW,39.0,SW,20.0,38.0,1020.0,0.0,24.4,No,No
2015-03-28,31,12.4,26.5,0.0,6.2,10.8,SW,31.0,WSW,17.0,51.0,1018.5,1.0,24.4,No,No
2015-04-01,31,14.3,27.7,0.0,5.0,9.9,NE,28.0,ENE,11.0,38.0,1020.1,5.0,26.6,No,No
2015-05-06,31,5.1,21.4,0.0,2.6,9.8,SW,22.0,SSE,7.0,44.0,1026.9,2.0,20.9,No,No
2015-05-21,31,9.6,19.2,0.0,3.4,7.2,ENE,30.0,ENE,13.0,42.0,1023.2,6.0,18.7,No,No
2015-06-05,31,9.2,23.4,0.0,0.8,8.7,W,15.0,SW,6.0,52.0,1019.3,4.0,22.7,No,No
2015-06-26,31,6.8,20.7,0.0,1.8,5.0,E,19.0,ESE,7.0,50.0,1026.8,7.0,19.8,No,No
2015-07-25,31,8.4,18.1,0.0,1.8,5.3,SSW,28.0,SSE,17.0,62.0,1027.0,4.0,16.9,No,No
2015-08-18,31,12.2,20.1,5.0,1.4,9.5,W,41.0,WNW,13.0,55.0,1015.5,3.0,19.4,Yes,No
2015-08-26,31,7.9,21.3,0.0,4.2,5.7,ENE,31.0,NNE,9.0,36.0,1019.0,7.0,20.4,No,No
2015-09-18,31,7.3,23.8,0.0,5.2,9.5,SW,35.0,SW,15.0,42.0,1019.8,7.0,21.3,No,No
2015-09-20,31,7.5,20.3,0.0,5.2,11.1,ESE,30.0,SSE,13.0,33.0,1026.9,0.0,19.7,No,No
2015-10-01,31,11.9,32.4,0.0,4.4,11.2,NNE,31.0,WNW,17.0,28.0,1019.1,0.0,27.2,No,No
2015-10-13,31,15.1,31.8,0.0,7.0,9.5,WSW,41.0,WNW,13.0,47.0,1011.4,1.0,25.3,No,No
2015-10-16,31,6.8,22.5,0.0,3.8,12.0,SW,35.0,SW,17.0,40.0,1020.6,0.0,21.0,No,No
2015-11-13,31,20.5,36.0,0.0,10.8,12.6,E,33.0,WSW,13.0,22.0,1014.6,1.0,35.4,No,No
2015-11-20,31,13.1,29.0,0.0,7.6,13.1,SW,37.0,SW,19.0,39.0,1020.8,6.0,26.2,No,No
2015-12-17,31,16.7,29.4,0.0,10.0,13.0,SW,39.0,SW,24.0,45.0,1009.9,1.0,26.5,No,No
2016-01-13,31,15.3,31.0,0.6,8.8,13.3,ESE,43.0,SE,17.0,22.0,1019.7,1.0,30.0,No,No
2016-01-20,31,14.6,26.7,0.4,3.1,9.0,WSW,31.0,SW,15.0,54.0,1007.2,7.0,26.0,No,No
2016-01-23,31,17.3,34.9,0.0,10.0,11.1,SW,37.0,SW,19.0,36.0,1011.5,2.0,32.0,No,No
2016-02-01,31,9.9,22.9,0.2,5.6,11.9,SW,41.0,SSW,19.0,40.0,1010.8,2.0,21.7,No,No
2016-02-09,31,19.2,41.2,0.0,13.4,12.6,W,28.0,WSW,13.0,12.0,1012.3,0.0,39.8,No,No
2016-02-17,31,19.8,33.1,0.0,9.2,12.4,WSW,35.0,WSW,17.0,51.0,1012.0,1.0,27.8,No,No
2016-02-20,31,19.1,33.6,0.0,11.2,10.3,ESE,35.0,WSW,17.0,34.0,1007.9,3.0,31.7,No,No
2016-02-27,31,20.8,38.0,0.0,10.8,10.8,NW,41.0,WNW,20.0,38.0,1010.6,1.0,32.9,No,No
2016-02-29,31,17.3,25.2,0.0,7.6,10.1,WSW,33.0,WSW,17.0,55.0,1016.4,2.0,23.7,No,No
2016-03-15,31,22.6,28.9,0.0,11.0,8.9,WSW,26.0,W,13.0,64.0,1007.1,7.0,27.2,No,No
2016-04-07,31,13.7,24.8,0.0,6.4,8.3,E,52.0,SE,9.0,34.0,1021.2,7.0,24.6,No,No
2016-04-30,31,12.4,19.6,3.8,2.8,5.5,SSE,28.0,S,9.0,46.0,1019.7,5.0,18.6,Yes,No
2016-05-04,31,11.2,22.3,0.0,1.4,4.7,WSW,24.0,WSW,11.0,59.0,1014.6,1.0,21.2,No,No
2016-05-19,31,13.1,19.8,0.0,1.6,0.0,S,11.0,S,2.0,62.0,1015.5,7.0,19.7,No,No
2016-08-10,31,8.6,18.4,4.8,1.8,5.7,W,22.0,WNW,11.0,63.0,1022.1,6.0,17.1,Yes,No
2016-08-22,31,7.5,16.3,7.4,2.2,9.6,SSW,50.0,SSW,15.0,49.0,1020.9,3.0,15.4,Yes,No
2016-09-01,31,5.3,17.2,1.6,2.8,10.4,WSW,28.0,SW,13.0,54.0,1023.7,1.0,15.7,Yes,No
2016-09-05,31,9.5,19.9,0.0,2.8,9.8,SW,52.0,SW,15.0,59.0,1015.3,1.0,19.1,No,No
2016-09-10,31,12.3,20.5,0.0,1.4,4.0,SW,30.0,SW,15.0,64.0,1018.8,7.0,17.7,No,No
2016-09-11,31,11.9,16.5,0.0,4.2,8.7,SE,43.0,SE,13.0,57.0,1023.0,7.0,15.5,No,No
2016-10-26,31,8.4,22.3,0.0,4.4,11.5,SW,31.0,WSW,13.0,47.0,1018.6,1.0,21.5,No,No
2016-11-04,31,16.0,26.1,0.0,5.8,9.3,SW,33.0,SSW,19.0,53.0,1018.5,0.0,24.4,No,No
2016-11-05,31,14.1,37.0,0.0,6.6,12.8,SW,31.0,WSW,15.0,30.0,1012.7,0.0,33.8,No,No
2016-11-06,31,18.2,25.0,0.0,8.6,12.5,SW,44.0,SSW,19.0,67.0,1015.1,4.0,22.3,No,No
2016-11-09,31,13.0,21.4,0.0,8.4,8.1,WSW,37.0,SW,20.0,44.0,1010.5,1.0,19.7,No,No
2016-11-25,31,16.7,35.4,0.0,11.6,13.0,ENE,35.0,S,11.0,14.0,1013.6,1.0,34.8,No,No
2016-11-26,31,18.7,38.2,0.0,11.8,13.1,NE,31.0,SSW,9.0,11.0,1010.4,1.0,37.4,No,No
2016-11-30,31,15.1,26.6,0.0,8.0,13.1,SSW,43.0,SSW,22.0,52.0,1012.9,3.0,22.7,No,No
2016-12-09,31,14.1,35.8,0.0,8.0,13.3,SW,41.0,SW,19.0,17.0,1011.7,0.0,32.4,No,No
2016-12-10,31,16.2,37.6,0.0,12.0,13.3,WNW,35.0,W,13.0,25.0,1009.8,1.0,29.3,No,No
2016-12-16,31,17.9,30.8,0.0,10.6,13.3,ESE,44.0,S,15.0,28.0,1010.8,0.0,29.2,No,No
2016-12-19,31,14.5,27.3,0.0,8.8,13.2,SW,35.0,SW,20.0,46.0,1013.8,0.0,24.8,No,No
2017-01-03,31,18.2,40.0,0.0,12.2,13.3,SW,35.0,SSW,17.0,15.0,1007.4,0.0,38.4,No,No
2017-01-08,31,13.7,30.6,0.0,7.8,13.1,SSW,39.0,SSW,22.0,41.0,1009.3,0.0,27.6,No,No
2017-01-14,31,14.3,37.2,0.0,9.0,13.1,SW,35.0,SSW,15.0,18.0,1009.7,0.0,35.7,No,No
2017-01-24,31,13.5,32.2,0.0,9.4,13.2,SW,35.0,SSW,17.0,30.0,1014.7,0.0,31.3,No,No
2017-01-26,31,21.3,42.0,0.0,13.8,13.0,NE,37.0,WSW,11.0,9.0,1009.3,0.0,41.5,No,No
2017-02-26,31,18.0,29.4,0.0,10.8,12.1,SW,30.0,WSW,13.0,53.0,1011.6,1.0,26.5,No,No
2017-03-07,31,17.9,33.8,0.0,9.0,10.8,SW,30.0,WSW,15.0,51.0,1009.3,7.0,31.8,No,No
2017-03-16,31,13.0,28.3,0.0,8.0,11.1,SSW,31.0,N,4.0,29.0,1013.3,0.0,27.8,No,No
2017-03-23,31,16.8,24.2,0.8,4.6,9.6,SW,33.0,SW,17.0,61.0,1012.6,5.0,22.6,No,No
2017-04-16,31,17.2,25.1,0.0,5.4,7.0,SSE,35.0,SW,11.0,54.0,1011.6,5.0,24.4,No,No
2017-04-22,31,15.3,28.6,0.0,4.4,10.0,SSW,26.0,SSW,13.0,45.0,1017.3,6.0,27.4,No,No
2017-04-26,31,8.3,26.1,0.0,1.4,8.8,SSW,28.0,SW,17.0,44.0,1024.2,6.0,24.0,No,No
2017-05-01,31,12.1,24.1,0.0,4.2,9.5,E,24.0,SSE,9.0,40.0,1023.3,1.0,23.3,No,No
2017-05-06,31,12.2,26.3,0.2,3.4,9.5,NE,20.0,E,6.0,42.0,1024.3,5.0,25.5,No,No
2017-05-17,31,10.1,20.4,0.0,2.2,9.5,NNE,30.0,ENE,11.0,58.0,1019.5,1.0,20.0,No,No
2017-05-30,31,9.3,24.9,0.0,3.6,8.2,NNE,28.0,WSW,9.0,46.0,1020.4,7.0,22.5,No,No
2017-06-07,31,5.9,22.6,0.0,4.4,9.1,SE,19.0,SE,7.0,42.0,1025.4,0.0,22.3,No,No
2017-06-14,31,12.9,20.9,26.2,3.4,4.3,SSE,22.0,E,4.0,63.0,1018.7,7.0,19.8,Yes,No
2017-06-22,31,13.0,16.8,61.2,3.6,0.0,SSW,46.0,SW,17.0,75.0,1008.9,7.0,15.6,Yes,No
2008-07-22,15,3.3,10.9,5.2,1.6,6.2,WSW,52.0,SW,20.0,54.0,1022.2,2.0,10.6,Yes,No
2008-07-28,15,4.8,10.0,1.2,1.0,1.3,S,39.0,SSW,13.0,88.0,1024.1,7.0,7.7,Yes,No
2008-07-31,15,1.1,14.1,0.0,0.6,8.3,NW,35.0,NNW,19.0,54.0,1003.8,5.0,13.4,No,No
2008-08-11,15,1.7,12.7,0.0,0.6,9.1,NNW,50.0,E,9.0,53.0,1012.5,5.0,10.5,No,No
2008-08-25,15,3.6,15.5,0.0,2.4,8.8,WNW,35.0,WSW,15.0,41.0,1018.4,1.0,15.3,No,No
2008-09-04,15,2.2,15.4,0.0,1.8,10.6,NNW,31.0,NNW,9.0,32.0,1032.9,1.0,15.0,No,No
2008-09-07,15,9.3,16.1,0.0,2.8,2.9,NW,50.0,SW,11.0,60.0,1012.8,7.0,10.7,No,No
2008-09-09,15,3.4,12.1,0.8,2.0,8.4,SSW,31.0,E,9.0,52.0,1023.0,5.0,10.5,No,No
2008-10-10,15,10.9,19.9,0.0,5.2,4.6,NNW,46.0,NW,24.0,42.0,1021.2,6.0,18.7,No,No
2008-10-13,15,11.5,16.9,0.6,6.0,9.0,NW,87.0,WNW,24.0,35.0,1010.4,6.0,14.6,No,No
2008-10-17,15,9.3,19.3,0.0,3.8,7.9,S,41.0,S,30.0,55.0,1020.3,5.0,15.9,No,No
2008-11-05,15,4.3,15.0,0.0,3.2,11.9,SW,35.0,SE,17.0,44.0,1008.9,7.0,14.2,No,No
2008-11-09,15,11.8,22.4,0.4,7.0,11.7,NW,69.0,NW,31.0,40.0,1009.0,6.0,21.1,No,No
2008-11-10,15,13.7,23.5,0.0,7.8,9.5,W,56.0,NW,31.0,32.0,1016.2,6.0,22.2,No,No
2008-11-18,15,9.2,19.1,0.0,3.2,11.1,ESE,43.0,SE,30.0,64.0,1013.8,1.0,15.8,No,No
2008-11-29,15,8.8,12.8,5.6,1.8,0.0,S,39.0,S,15.0,66.0,1010.8,8.0,10.8,Yes,No
2008-12-21,15,10.1,20.7,0.0,7.6,12.9,SSW,39.0,SE,26.0,64.0,1015.5,1.0,19.0,No,No
2008-12-28,15,14.0,25.5,0.0,5.4,9.2,NW,87.0,WNW,39.0,31.0,992.6,7.0,22.1,No,No
2009-01-04,15,8.5,22.9,0.0,5.4,13.3,SSE,37.0,SE,22.0,40.0,1011.3,4.0,20.4,No,No
2009-01-09,15,8.6,17.9,0.8,1.2,5.8,WSW,41.0,ESE,13.0,35.0,1019.2,3.0,17.3,No,No
2009-01-20,15,12.2,28.4,0.0,2.8,5.6,NW,54.0,ESE,13.0,48.0,1000.8,7.0,22.3,No,No
2009-01-24,15,14.3,21.2,0.2,8.4,9.4,WSW,59.0,W,24.0,29.0,1002.8,2.0,19.4,No,No
2009-02-03,15,11.5,20.1,0.4,4.4,3.7,S,30.0,SE,20.0,57.0,1017.1,3.0,18.9,No,No
2009-02-15,15,13.0,18.8,0.0,4.6,6.7,SSE,41.0,SSE,20.0,67.0,1024.8,7.0,15.0,No,No
2009-02-18,15,12.2,23.2,0.0,5.2,8.8,ESE,33.0,SE,24.0,63.0,1015.5,6.0,20.9,No,No
2009-03-08,15,10.9,16.7,0.2,4.0,10.5,WSW,41.0,SE,20.0,52.0,1022.1,4.0,15.2,No,No
2009-03-10,15,11.7,17.7,0.0,5.6,10.1,SE,31.0,ESE,17.0,56.0,1025.5,1.0,17.0,No,No
2009-03-19,15,13.2,26.5,0.0,2.8,10.7,NW,46.0,ESE,13.0,40.0,1008.8,5.0,23.5,No,No
2009-03-25,15,14.2,21.1,0.0,2.6,1.4,SE,24.0,SE,17.0,59.0,1013.2,7.0,20.2,No,No
2009-04-02,15,14.2,24.7,0.0,5.2,2.7,NNW,44.0,NNW,20.0,51.0,1018.1,7.0,23.8,No,No
2009-04-04,15,10.3,17.0,1.4,0.4,8.0,NW,56.0,NW,24.0,42.0,1015.1,5.0,15.8,Yes,No
2009-04-11,15,10.5,20.4,1.2,2.6,6.9,NNW,28.0,SE,11.0,60.0,1021.5,2.0,18.3,Yes,No
2009-04-17,15,11.2,19.3,0.0,3.8,4.3,N,48.0,N,15.0,56.0,1011.3,7.0,16.8,No,No
2009-04-28,15,4.1,11.3,0.4,2.0,6.9,SW,48.0,SSW,17.0,55.0,1018.9,2.0,10.2,No,No
2009-06-01,15,2.9,10.9,0.0,0.6,7.4,NW,37.0,NNW,15.0,57.0,1033.3,3.0,10.7,No,No
2009-06-27,15,10.2,12.0,1.6,0.0,0.3,SSE,24.0,ESE,4.0,72.0,1007.8,6.0,11.8,Yes,No
2009-07-06,15,5.1,8.6,2.0,0.6,4.5,SSW,63.0,SSW,22.0,61.0,1018.7,6.0,7.7,Yes,No
2009-08-04,15,6.3,13.4,9.8,4.4,8.3,NW,94.0,NNE,9.0,46.0,1007.8,5.0,12.5,Yes,No
2009-08-07,15,10.7,12.1,0.6,4.8,4.5,NW,85.0,S,15.0,55.0,1008.3,3.0,9.3,No,No
2009-09-03,15,7.4,18.6,0.0,1.8,5.8,N,61.0,N,31.0,44.0,1004.5,4.0,17.1,No,No
2009-09-29,15,3.1,14.0,0.0,3.2,11.1,ESE,22.0,SE,15.0,59.0,1009.5,6.0,12.6,No,No
2009-10-17,15,7.1,15.4,1.6,2.0,7.0,ESE,30.0,ESE,15.0,64.0,1021.0,7.0,13.8,Yes,No
2009-11-14,15,12.6,16.4,0.0,4.0,7.1,NNW,43.0,ESE,26.0,52.0,1012.1,1.0,15.9,No,No
2009-11-17,15,9.9,16.9,9.2,4.8,6.1,SSW,26.0,SE,13.0,56.0,1010.6,5.0,15.8,Yes,No
2009-12-02,15,8.4,20.0,0.0,3.6,12.9,ESE,30.0,SE,20.0,58.0,1021.1,2.0,19.3,No,No
2009-12-09,15,10.2,21.2,0.0,2.8,10.5,WNW,67.0,NW,28.0,39.0,1001.5,5.0,20.1,No,No
2010-01-05,15,12.7,25.2,0.0,7.2,6.4,WNW,56.0,NNW,26.0,29.0,1009.3,6.0,24.6,No,No
2010-01-24,15,9.1,21.1,0.0,6.8,10.5,SSE,43.0,SE,24.0,46.0,1012.8,6.0,20.4,No,No
2010-01-25,15,13.2,21.7,0.0,6.0,9.0,SSE,33.0,SE,19.0,51.0,1012.9,1.0,20.9,No,No
2010-01-29,15,14.8,22.0,0.0,7.6,11.7,SW,48.0,SSW,30.0,29.0,1013.6,2.0,20.0,No,No
2010-01-31,15,16.3,35.3,0.0,6.6,10.3,NNW,74.0,NNW,48.0,23.0,1002.6,4.0,33.6,No,No
2010-02-19,15,11.9,24.0,0.0,5.0,12.0,SE,35.0,SE,19.0,48.0,1019.3,1.0,23.6,No,No
2010-02-20,15,14.8,31.7,0.0,4.0,8.3,NNW,72.0,SE,13.0,45.0,1004.3,6.0,27.8,No,No
2010-03-15,15,13.1,29.8,0.0,4.4,6.3,NNW,43.0,NW,22.0,26.0,1017.7,5.0,27.8,No,No
2010-03-16,15,16.5,25.0,0.0,6.2,8.4,SE,30.0,SE,19.0,52.0,1018.7,4.0,24.4,No,No
2010-03-20,15,15.3,20.4,0.0,5.8,1.3,WNW,48.0,NW,11.0,45.0,1015.2,7.0,18.6,No,No
2010-03-27,15,11.3,17.4,0.0,3.6,0.5,ESE,22.0,E,9.0,56.0,1023.3,7.0,15.3,No,No
2010-04-03,15,9.3,16.4,0.0,1.8,5.1,SW,35.0,SSE,13.0,55.0,1026.2,6.0,15.1,No,No
2010-04-12,15,7.0,16.3,4.2,2.8,2.8,SW,65.0,SW,24.0,59.0,1008.3,6.0,15.6,Yes,No
2010-04-26,15,3.6,16.2,0.0,2.6,8.4,NW,43.0,NW,20.0,38.0,1018.9,1.0,15.9,No,No
2010-04-27,15,7.0,15.9,0.4,1.4,8.0,W,52.0,SW,9.0,53.0,1010.5,3.0,13.1,No,No
2010-04-29,15,11.7,16.6,3.6,4.0,5.3,W,91.0,SSW,13.0,46.0,1010.2,7.0,14.2,Yes,No
2010-05-25,15,4.4,14.1,0.4,0.4,2.8,N,15.0,SE,9.0,77.0,1015.6,6.0,13.0,No,No
2010-06-04,15,4.9,14.9,0.0,1.4,3.8,NNW,39.0,NNW,22.0,64.0,1018.3,7.0,14.1,No,No
2010-06-10,15,3.5,12.8,3.2,1.4,3.6,WSW,46.0,N,24.0,58.0,1007.5,6.0,12.4,Yes,No
2010-06-22,15,6.0,14.0,0.0,1.0,5.2,NNW,24.0,N,9.0,54.0,1038.9,1.0,13.5,No,No
2010-06-24,15,2.7,16.0,0.0,0.8,4.3,N,57.0,N,33.0,53.0,1020.5,7.0,14.6,No,No
2010-07-02,15,2.5,12.3,0.0,0.8,8.2,NW,28.0,NW,9.0,56.0,1020.8,1.0,11.9,No,No
2010-07-04,15,4.6,13.2,0.0,1.0,3.8,NW,46.0,NW,26.0,59.0,1023.0,7.0,13.0,No,No
2010-07-14,15,6.9,14.1,0.2,2.8,5.5,N,43.0,NW,28.0,48.0,993.0,7.0,11.7,No,No
2010-07-26,15,4.2,16.2,0.0,3.2,7.2,WNW,50.0,NW,15.0,52.0,1026.1,4.0,14.8,No,No
2010-08-07,15,1.7,12.3,0.4,1.4,8.0,NNW,30.0,NNW,11.0,38.0,1022.4,3.0,12.2,No,No
2010-08-21,15,6.0,14.5,13.6,1.8,7.5,WNW,54.0,W,24.0,44.0,1003.8,6.0,13.3,Yes,No
2010-10-02,15,4.9,16.1,1.6,3.4,11.0,ESE,24.0,SE,15.0,55.0,1028.3,1.0,15.4,Yes,No
2010-10-24,15,3.9,19.6,0.4,3.8,12.1,NW,50.0,N,13.0,29.0,1019.7,3.0,18.5,No,No
2010-11-01,15,9.9,17.7,5.2,4.4,6.3,NNW,50.0,NNW,20.0,41.0,1011.6,5.0,16.9,Yes,No
2010-11-08,15,13.4,22.8,1.0,5.6,11.0,NNW,57.0,NW,31.0,27.0,1006.1,7.0,21.9,No,No
2014-05-05,15,6.1,13.4,2.2,1.2,1.2,SSW,52.0,SW,20.0,45.0,1010.6,6.0,11.0,Yes,No
2014-05-13,15,6.1,17.9,0.0,1.4,7.5,NNW,50.0,NNW,31.0,41.0,1020.0,2.0,17.8,No,No
2014-05-15,15,11.5,23.9,0.0,1.8,7.7,NNW,72.0,NW,22.0,37.0,1010.2,7.0,22.8,No,No
2014-05-18,15,9.8,18.6,0.6,2.4,4.4,NNW,31.0,NW,19.0,58.0,1014.7,7.0,18.3,No,No
2014-06-03,15,8.3,13.4,1.2,1.0,0.0,NNW,28.0,WNW,7.0,91.0,1015.0,8.0,13.2,Yes,No
2014-06-04,15,9.6,15.5,0.6,0.6,3.9,NNW,39.0,WNW,19.0,51.0,1018.2,7.0,13.5,No,No
2014-06-08,15,8.1,11.0,1.2,0.8,2.0,SSW,26.0,ESE,11.0,55.0,1034.8,6.0,10.0,Yes,No
2014-06-20,15,8.0,15.7,0.0,0.4,7.6,NNW,43.0,NNW,17.0,47.0,1010.0,5.0,15.4,No,No
2014-06-24,15,6.8,12.6,0.0,1.8,5.2,N,52.0,NE,17.0,46.0,989.6,7.0,11.7,No,No
2014-06-27,15,6.9,17.4,0.2,3.8,7.2,NNW,57.0,N,26.0,39.0,998.1,6.0,17.2,No,No
2014-07-15,15,4.1,9.8,0.0,0.6,0.4,NNW,33.0,NE,6.0,78.0,1014.1,8.0,8.1,No,No
2014-07-20,15,3.7,13.9,0.0,0.8,6.5,NNW,20.0,E,6.0,64.0,1025.4,2.0,11.7,No,No
2014-07-22,15,1.9,12.0,0.0,0.8,8.2,NNW,35.0,NNW,13.0,58.0,1023.8,2.0,11.8,No,No
2014-07-26,15,5.4,14.3,0.0,0.8,8.5,NNW,20.0,E,6.0,66.0,1019.5,1.0,13.1,No,No
2014-08-04,15,6.7,15.8,0.2,2.8,1.8,NNW,54.0,NW,15.0,54.0,1020.2,5.0,15.2,No,No
2014-08-21,15,4.1,16.1,0.0,1.8,10.0,NNW,30.0,E,6.0,48.0,1031.0,1.0,14.7,No,No
2014-09-23,15,8.5,24.9,0.0,4.2,10.6,NNW,46.0,NNW,24.0,16.0,1019.4,7.0,24.5,No,No
2014-10-10,15,10.7,23.1,0.0,4.2,4.7,NW,52.0,NNW,19.0,36.0,1007.9,6.0,21.6,No,No
2014-10-30,15,11.3,18.8,0.0,4.2,4.9,NW,46.0,ESE,9.0,66.0,1007.3,7.0,15.5,No,No
2014-11-12,15,6.8,15.9,0.0,5.8,11.0,SE,26.0,SE,17.0,48.0,1017.2,7.0,15.1,No,No
2014-11-15,15,9.2,20.7,0.4,5.2,9.7,NW,44.0,NW,31.0,38.0,1006.8,7.0,20.1,No,No
2014-11-16,15,11.2,19.7,0.0,5.8,6.9,NW,48.0,SE,20.0,53.0,1000.4,3.0,17.8,No,No
2014-11-18,15,11.8,21.0,0.0,8.8,5.5,W,69.0,W,22.0,35.0,1010.8,7.0,19.7,No,No
2014-12-18,15,9.8,21.1,0.0,5.6,6.2,N,59.0,NNW,28.0,35.0,999.2,8.0,20.2,No,No
2014-12-24,15,11.3,20.3,8.2,6.2,10.7,N,31.0,ESE,22.0,52.0,1014.2,5.0,19.6,Yes,No
2015-01-18,15,9.4,17.5,1.4,10.2,10.5,WSW,80.0,WSW,39.0,39.0,1008.4,2.0,15.9,Yes,No
2015-02-04,15,9.5,15.5,1.4,4.4,8.9,SSE,44.0,SE,24.0,49.0,1022.1,6.0,14.2,Yes,No
2015-02-07,15,14.4,27.6,0.0,5.6,12.5,NNW,31.0,SE,19.0,44.0,1012.8,3.0,26.9,No,No
