Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
2010-05-08,1,9.7,20.5,0.2,2.4,5.3,,,SW,19.0,76.0,1017.5,7.0,19.0,No,Yes
2010-05-30,1,9.4,20.6,0.0,1.8,7.6,,,WSW,7.0,51.0,1017.2,6.0,20.0,No,Yes
2010-05-31,1,11.8,18.4,9.2,1.6,0.3,,,SE,13.0,73.0,1018.2,7.0,16.0,Yes,Yes
2010-06-13,1,7.8,21.9,0.0,2.4,7.7,,,N,9.0,31.0,1015.8,2.0,21.5,No,Yes
2010-07-16,1,10.6,16.6,0.0,3.0,3.9,,,SSW,13.0,93.0,1014.6,7.0,12.8,No,Yes
2010-09-12,1,9.4,12.8,10.0,6.0,5.2,,,SSW,31.0,58.0,1021.2,6.0,12.4,Yes,Yes
2010-09-15,1,8.8,16.2,0.0,1.8,5.0,,,SE,11.0,64.0,1026.3,6.0,15.0,No,Yes
2010-10-03,1,10.2,18.1,0.0,4.2,8.3,,,WSW,31.0,69.0,1019.1,5.0,17.0,No,Yes
2010-10-10,1,13.5,17.8,0.6,7.0,3.0,,,SW,37.0,89.0,1009.0,8.0,12.8,No,Yes
2010-10-21,1,13.0,16.5,13.2,5.6,7.3,,,SW,15.0,57.0,1018.6,3.0,15.8,Yes,Yes
2010-10-28,1,13.1,15.8,3.2,3.6,8.0,,,WSW,56.0,61.0,1010.6,5.0,15.0,Yes,Yes
2010-12-03,1,10.2,19.1,13.4,5.8,8.3,,,SW,33.0,60.0,1005.9,4.0,17.1,Yes,Yes
2010-12-07,1,14.2,18.4,5.6,,,,,WSW,22.0,85.0,1006.7,7.0,17.0,Yes,Yes
2011-05-19,1,9.0,21.5,0.0,1.8,9.0,,,N,11.0,49.0,1017.1,1.0,21.0,No,Yes
2011-06-27,1,9.6,20.6,0.0,0.8,5.2,,,NNW,11.0,48.0,1012.9,6.0,20.0,No,Yes
2011-06-28,1,10.2,15.5,3.0,5.0,0.8,,,WNW,4.0,87.0,1002.9,6.0,14.4,Yes,Yes
2011-07-09,1,8.6,15.5,0.2,1.4,4.8,,,SW,4.0,85.0,1031.4,6.0,13.0,No,Yes
2011-07-30,1,9.4,19.9,15.6,2.2,7.6,,,NNW,13.0,51.0,1003.3,6.0,19.5,Yes,Yes
2011-08-13,1,8.0,21.7,0.0,2.0,5.1,,,N,13.0,47.0,1002.8,7.0,21.4,No,Yes
2011-09-18,1,11.2,15.8,11.0,3.0,2.4,,,WSW,39.0,61.0,1002.1,4.0,13.0,Yes,Yes
2011-09-27,1,7.5,14.0,9.8,2.6,5.3,,,W,44.0,65.0,1005.7,6.0,12.0,Yes,Yes
2011-12-13,1,15.9,18.7,1.2,4.8,0.0,,,SE,35.0,71.0,1013.3,8.0,18.3,Yes,Yes
2012-04-19,1,11.8,17.4,6.5,1.8,1.1,,,WSW,9.0,61.0,1016.3,7.0,17.1,Yes,Yes
2012-04-20,1,11.0,17.9,4.6,1.0,6.8,,,WSW,19.0,59.0,1015.3,6.0,16.9,Yes,Yes
2012-06-12,1,8.6,17.1,10.0,1.6,6.0,,,NNW,11.0,56.0,1001.0,4.0,16.5,Yes,Yes
2012-09-27,1,7.2,12.8,27.2,6.4,1.4,,,SW,19.0,71.0,1009.4,8.0,10.6,Yes,Yes
2012-11-03,1,12.7,22.8,0.0,2.2,8.2,,,WSW,6.0,66.0,1003.0,6.0,20.2,No,Yes
2013-01-23,1,17.9,22.6,0.0,7.4,6.5,,,SSW,15.0,77.0,1008.4,7.0,21.6,No,Yes
2013-05-02,1,16.4,22.5,7.2,1.6,7.4,,,W,7.0,80.0,1004.0,6.0,19.9,Yes,Yes
2013-05-09,1,12.8,20.3,11.8,2.4,,,,NNW,19.0,60.0,1003.2,6.0,16.6,Yes,Yes
2013-05-27,1,11.3,23.1,0.0,1.6,6.3,,,N,7.0,61.0,1009.8,6.0,21.1,No,Yes
2013-07-02,1,10.2,21.0,0.0,2.2,7.7,,,NNW,9.0,56.0,1014.2,6.0,19.0,No,Yes
2013-07-05,1,7.4,13.6,2.2,1.4,0.9,,,SE,13.0,86.0,1023.3,8.0,11.3,Yes,Yes
2013-08-15,1,11.7,16.1,0.0,2.6,2.6,,,W,33.0,83.0,1004.9,8.0,10.7,No,Yes
2013-08-17,1,8.2,15.6,35.6,2.4,6.3,,,W,13.0,72.0,1015.3,6.0,14.8,Yes,Yes
2013-09-07,1,12.8,17.3,0.0,1.2,2.0,,,SSE,19.0,70.0,1013.5,8.0,14.9,No,Yes
2013-11-29,1,16.5,30.3,0.0,6.8,9.8,,,W,7.0,61.0,1002.0,7.0,20.6,No,Yes
2013-12-20,1,14.0,19.2,36.4,5.2,6.0,,,ESE,13.0,57.0,1023.4,3.0,18.5,Yes,Yes
2014-03-16,1,16.8,21.6,0.0,6.2,5.6,,,WSW,26.0,73.0,1016.5,3.0,21.1,No,Yes
2014-04-28,1,9.4,15.8,18.0,4.4,6.0,,,SW,43.0,58.0,1017.5,5.0,15.2,Yes,Yes
2014-05-28,1,11.0,16.1,3.4,2.0,2.4,,,SW,50.0,65.0,1018.0,6.0,15.9,Yes,Yes
2014-06-18,1,12.0,15.7,0.8,2.8,2.8,,,S,9.0,96.0,1009.0,8.0,11.8,No,Yes
2014-06-22,1,8.8,13.6,23.2,5.2,5.1,,,SSW,26.0,62.0,1023.3,6.0,12.7,Yes,Yes
2014-07-10,1,11.3,16.6,0.2,0.8,4.3,,,NW,6.0,71.0,1019.2,4.0,15.8,No,Yes
2014-08-14,1,11.0,15.8,0.0,8.0,0.0,,,NNW,4.0,62.0,1026.6,8.0,15.1,No,Yes
2014-08-20,1,9.2,20.2,0.0,2.4,7.7,,,NW,9.0,51.0,1012.0,6.0,19.8,No,Yes
2014-09-29,1,13.0,18.9,2.1,2.2,7.6,,,ESE,19.0,57.0,1014.0,4.0,18.5,Yes,Yes
2014-11-12,1,10.9,18.3,0.0,3.8,6.7,,,WSW,30.0,70.0,1016.8,7.0,16.0,No,Yes
2015-04-29,1,13.2,26.5,0.0,3.8,4.0,,,N,6.0,36.0,1014.5,6.0,26.0,No,Yes
2015-06-03,1,14.0,20.0,4.2,5.0,3.4,,,NW,13.0,82.0,1013.7,8.0,18.5,Yes,Yes
2015-06-21,1,13.6,18.7,0.0,4.0,5.1,,,W,35.0,84.0,1000.6,7.0,12.5,No,Yes
2015-06-25,1,7.7,19.5,0.0,1.0,8.5,,,NNW,22.0,61.0,1022.4,1.0,19.0,No,Yes
2015-07-24,1,10.3,15.9,0.6,2.0,4.8,,,W,41.0,60.0,1022.9,6.0,15.0,No,Yes
2015-07-29,1,7.6,18.7,0.0,0.0,3.1,,,NW,2.0,85.0,1016.0,6.0,17.9,No,Yes
2015-08-02,1,11.0,15.6,3.4,2.0,6.0,,,,,,1032.8,,,Yes,Yes
2015-08-11,1,11.5,14.8,8.6,3.0,4.4,,,,,,1026.7,,,Yes,Yes
2016-02-29,1,15.2,25.1,0.0,4.4,,,,,,,1011.4,,,No,Yes
2016-03-23,1,16.3,19.3,2.4,3.2,0.0,,,,,,1022.5,,,Yes,Yes
2016-04-20,1,14.0,20.2,0.4,3.4,,,,,,,1024.6,,,No,Yes
2016-05-06,1,10.3,19.6,0.0,2.0,,,,,,,1004.9,,,No,Yes
2016-05-22,1,7.8,16.5,22.6,,,,,,,,1012.9,,,Yes,Yes
2016-05-24,1,13.1,16.2,6.2,3.8,,,,,,,1004.9,,,Yes,Yes
2016-07-21,1,8.5,,11.8,2.2,,,,,,,1004.9,,,Yes,Yes
2016-08-19,1,7.5,16.0,0.6,4.0,,,,,,,1018.4,,,No,Yes
2016-08-31,1,10.5,15.0,0.2,7.6,,,,,,,1012.9,,,No,Yes
2016-09-06,1,11.7,20.2,0.0,1.8,,,,,,,1005.6,,,No,Yes
2016-09-18,1,7.0,17.2,0.0,,,,,,,,1005.9,,,No,Yes
2016-09-27,1,10.2,17.5,6.0,12.6,,,,,,,1004.3,,,Yes,Yes
2016-10-01,1,8.7,13.6,4.2,,,,,,,,997.1,,,Yes,Yes
2016-10-04,1,11.2,19.8,3.0,4.2,,,,,,,1011.7,,,Yes,Yes
2017-05-24,1,,18.8,,,,,,,,,1018.8,,,,Yes
2009-05-10,46,10.3,20.8,0.0,,,WNW,28.0,W,6.0,62.0,1019.1,,19.7,No,Yes
2009-05-22,46,10.2,15.3,12.4,,,WSW,83.0,WSW,31.0,69.0,1001.9,,11.9,Yes,Yes
2009-06-04,46,7.5,16.4,14.6,,,SSW,52.0,S,13.0,77.0,1020.6,,14.2,Yes,Yes
2009-06-23,46,8.5,12.8,0.0,,,NNE,52.0,NE,22.0,87.0,1002.3,,10.2,No,Yes
2009-06-25,46,7.8,19.4,7.8,,,WSW,28.0,SW,9.0,69.0,1006.8,,17.7,Yes,Yes
2009-06-28,46,11.9,17.6,18.2,,,WNW,69.0,WNW,24.0,64.0,997.4,,16.4,Yes,Yes
2009-07-18,46,10.0,17.9,4.2,,,WNW,56.0,NW,28.0,82.0,1008.6,,15.3,Yes,Yes
2009-08-14,46,12.7,18.0,5.0,,,WNW,76.0,WNW,28.0,67.0,999.4,,15.1,Yes,Yes
2009-08-19,46,11.3,16.9,7.2,,,NW,44.0,NW,28.0,59.0,1013.4,,16.3,Yes,Yes
2009-08-20,46,12.3,14.3,5.4,,,WNW,61.0,WSW,11.0,62.0,1013.2,,12.7,Yes,Yes
2009-09-04,46,9.0,16.2,0.0,,,WSW,52.0,N,24.0,59.0,1009.2,,16.1,No,Yes
2009-09-11,46,10.3,15.0,15.0,,,WNW,61.0,W,24.0,77.0,1003.2,,11.0,Yes,Yes
2009-09-30,46,1.9,14.3,3.4,,,SSE,28.0,S,15.0,63.0,1020.4,,13.1,Yes,Yes
2009-11-18,46,13.3,19.4,7.0,,,NNW,59.0,WNW,22.0,70.0,997.5,,15.0,Yes,Yes
2009-11-19,46,12.8,17.3,6.2,,,SSW,57.0,SSW,24.0,76.0,1011.6,,15.1,Yes,Yes
2009-11-25,46,14.7,20.2,0.2,,,W,44.0,SW,22.0,54.0,1016.3,,17.4,No,Yes
2010-04-11,46,7.8,24.7,0.0,,,WNW,35.0,WNW,20.0,47.0,1012.2,,22.0,No,Yes
2010-04-14,46,13.5,20.8,31.2,,,NNW,56.0,NW,28.0,72.0,1002.5,,18.6,Yes,Yes
2010-06-22,46,8.0,19.7,0.0,,,NNW,50.0,NNW,30.0,85.0,1015.5,,16.9,No,Yes
2010-07-01,46,2.1,16.1,0.0,,,N,35.0,N,17.0,77.0,1025.7,,14.3,No,Yes
2010-08-11,46,11.2,18.1,0.4,,,N,78.0,NNW,26.0,82.0,1008.8,,14.1,No,Yes
2011-05-17,46,10.9,19.9,12.8,,,SSW,39.0,SE,6.0,81.0,,,17.8,Yes,Yes
2011-05-29,46,7.0,19.8,0.0,,,N,54.0,N,13.0,74.0,,,19.6,No,Yes
2011-05-31,46,15.6,19.8,6.0,,,NW,50.0,NW,24.0,62.0,,,18.4,Yes,Yes
2011-06-03,46,8.7,16.0,3.6,,,SW,33.0,SE,13.0,79.0,,,13.3,Yes,Yes
2011-06-29,46,6.3,16.7,2.8,,,NW,24.0,NNW,9.0,51.0,,,15.2,Yes,Yes
2011-08-02,46,14.1,17.3,6.6,,,WNW,72.0,W,26.0,91.0,1007.5,,14.1,Yes,Yes
2011-09-01,46,6.7,19.4,0.0,,,N,67.0,N,22.0,92.0,1005.3,,15.9,No,Yes
2011-09-14,46,5.5,17.9,0.0,,,NNW,39.0,N,15.0,67.0,1018.7,,16.9,No,Yes
2011-10-12,46,11.1,18.6,0.0,,,WNW,41.0,NNW,19.0,59.0,1014.3,,17.6,No,Yes
2012-06-06,46,14.9,16.4,0.0,,,ENE,56.0,NE,24.0,,1008.4,,14.9,No,Yes
2012-07-14,46,8.9,17.0,0.8,,,WNW,37.0,W,19.0,,1023.6,,15.8,No,Yes
2012-07-22,46,4.0,18.7,0.0,,,SE,20.0,SSE,13.0,,1017.2,,16.9,No,Yes
2012-07-26,46,4.0,16.8,2.0,,,NNE,13.0,WNW,6.0,,1030.4,,13.9,Yes,Yes
2012-08-03,46,7.1,16.2,36.6,,,WSW,39.0,NNW,11.0,,1017.2,,14.0,Yes,Yes
2012-08-07,46,9.2,14.5,15.2,,,SW,54.0,WSW,19.0,,1017.4,,13.9,Yes,Yes
2012-08-12,46,10.8,17.7,21.0,,,WNW,69.0,W,33.0,,1007.9,,15.3,Yes,Yes
2013-03-03,46,13.1,29.8,0.0,,,NNW,33.0,WNW,13.0,51.0,1003.8,,27.4,No,Yes
2013-03-14,46,12.3,18.0,0.0,,,SE,28.0,SSW,13.0,82.0,1014.9,,17.2,No,Yes
2013-04-12,46,17.4,19.3,8.8,,,ESE,31.0,SE,9.0,99.0,1015.5,,18.4,Yes,Yes
2013-06-17,46,8.2,15.9,6.2,,,SSW,37.0,SW,20.0,75.0,1019.2,,12.9,Yes,Yes
2013-06-19,46,6.7,17.3,0.6,,,S,31.0,S,15.0,64.0,1023.5,,16.1,No,Yes
2013-07-03,46,8.0,14.7,8.4,,,SW,46.0,SW,24.0,60.0,1020.2,,13.5,Yes,Yes
2013-09-01,46,13.8,19.9,4.2,,,NNW,56.0,NNW,28.0,66.0,1014.5,,18.2,Yes,Yes
2013-09-13,46,10.4,19.3,1.4,,,NNW,39.0,NNE,19.0,66.0,1008.6,,17.3,Yes,Yes
2013-09-14,46,10.5,14.3,37.6,,,SSW,72.0,SSW,28.0,92.0,1007.9,,11.0,Yes,Yes
2013-10-04,46,12.9,19.3,0.6,,,W,41.0,WNW,19.0,62.0,1016.3,,17.3,No,Yes
2013-10-05,46,9.9,18.9,1.2,,,WNW,52.0,WSW,17.0,64.0,1013.0,,16.5,Yes,Yes
2013-11-29,46,12.2,22.1,8.0,,,N,52.0,NNW,30.0,56.0,1002.3,,20.3,Yes,Yes
2013-11-30,46,13.7,21.5,14.0,,,W,52.0,W,22.0,64.0,1007.6,,18.8,Yes,Yes
2014-02-05,46,18.7,25.1,0.0,,,SSE,54.0,SSE,35.0,67.0,1014.2,,22.0,No,Yes
2014-06-16,46,9.0,19.7,0.2,,,N,48.0,N,22.0,69.0,1016.0,,18.4,No,Yes
2014-06-17,46,12.3,14.7,48.0,,,N,67.0,NNE,20.0,88.0,999.4,,12.8,Yes,Yes
2014-06-26,46,11.2,16.7,4.8,,,SW,65.0,WSW,30.0,68.0,1016.1,,13.7,Yes,Yes
2014-07-02,46,14.5,16.1,16.0,,,NW,65.0,WSW,28.0,64.0,1015.9,,14.0,Yes,Yes
2014-07-05,46,8.5,20.1,7.0,,,N,72.0,N,30.0,68.0,1015.2,,18.6,Yes,Yes
2014-07-22,46,8.1,14.0,23.4,,,SW,48.0,SW,19.0,64.0,1017.0,,13.5,Yes,Yes
2014-07-27,46,12.1,17.1,5.8,,,W,63.0,WNW,17.0,65.0,1018.3,,15.7,Yes,Yes
2014-08-14,46,14.7,18.0,0.0,,,N,50.0,NNE,9.0,94.0,1026.2,,16.0,No,Yes
2014-10-08,46,9.7,20.0,0.4,,,NW,39.0,NW,28.0,62.0,1015.4,,18.4,No,Yes
2014-11-02,46,10.4,21.8,0.0,,,WNW,52.0,NW,17.0,97.0,1009.3,,17.3,No,Yes
2014-11-21,46,15.2,19.6,5.0,,,WSW,37.0,W,22.0,63.0,1011.1,,18.3,Yes,Yes
2015-02-13,46,13.9,25.5,0.0,,,W,39.0,WSW,19.0,63.0,1009.1,,21.6,No,Yes
2015-04-06,46,11.0,19.4,0.0,,,ENE,31.0,E,11.0,50.0,1020.2,,19.1,No,Yes
2015-05-22,46,3.2,19.2,0.0,,,NE,20.0,NNE,7.0,55.0,1017.8,,18.7,No,Yes
2015-05-25,46,11.1,18.1,0.4,,,WNW,24.0,WNW,7.0,77.0,1020.6,,16.6,No,Yes
2015-06-02,46,13.3,19.0,15.2,,,WNW,61.0,NW,26.0,71.0,1008.6,,17.6,Yes,Yes
2015-07-07,46,13.9,18.9,2.8,,,WNW,41.0,SSW,6.0,99.0,1017.4,,13.5,Yes,Yes
2015-07-09,46,6.6,15.2,0.0,,,W,37.0,NW,17.0,73.0,1024.3,,14.0,No,Yes
2015-07-30,46,10.4,18.4,0.2,,,ENE,22.0,ENE,13.0,85.0,1016.3,,17.4,No,Yes
2015-08-20,46,10.4,15.3,16.6,,,,46.0,SW,15.0,67.0,1012.9,,13.9,Yes,Yes
2015-08-21,46,9.4,14.7,10.2,,,WSW,50.0,SSW,17.0,63.0,1008.8,,13.5,Yes,Yes
2015-08-28,46,10.1,18.6,0.2,,,W,37.0,WNW,15.0,58.0,1013.8,,17.7,No,Yes
2015-09-18,46,2.9,18.5,0.0,,,SW,35.0,SW,17.0,66.0,1021.2,,15.8,No,Yes
2015-11-08,46,8.5,23.4,0.0,,,SSW,31.0,SW,19.0,55.0,1019.4,,21.4,No,Yes
2016-01-17,46,16.9,23.3,0.8,,,SSE,52.0,SSE,31.0,69.0,1012.3,,18.0,No,Yes
2016-02-29,46,11.2,21.3,0.0,,,WSW,44.0,W,22.0,100.0,1015.8,,18.3,No,Yes
2016-04-16,46,12.9,24.3,0.0,,,N,30.0,N,17.0,54.0,1014.3,,23.8,No,Yes
2016-04-27,46,9.5,17.0,3.0,,,NW,41.0,WSW,15.0,58.0,1015.5,,15.7,Yes,Yes
2016-05-23,46,11.8,18.4,19.2,,,N,74.0,N,37.0,90.0,1007.5,,16.5,Yes,Yes
2016-06-14,46,11.3,17.3,9.8,,,ESE,39.0,SE,24.0,77.0,1023.4,,16.1,Yes,Yes
2016-06-24,46,9.9,16.5,1.0,,,W,43.0,WNW,11.0,68.0,1015.7,,15.0,No,Yes
2016-06-26,46,6.9,15.5,0.4,,,NW,41.0,NW,15.0,59.0,1021.4,,14.8,No,Yes
2016-06-27,46,11.3,16.7,2.0,,,NW,43.0,N,17.0,90.0,1013.4,,14.3,Yes,Yes
2016-07-03,46,6.7,13.9,9.8,,,S,48.0,SE,19.0,83.0,1026.9,,10.6,Yes,Yes
2016-07-09,46,6.6,12.5,13.0,,,SW,61.0,SW,24.0,92.0,1004.9,,9.0,Yes,Yes
2016-07-22,46,6.8,13.9,6.8,,,SSW,41.0,SSE,9.0,65.0,1023.4,,11.7,Yes,Yes
2016-07-28,46,10.7,17.2,0.0,,,WSW,20.0,S,9.0,90.0,1019.9,,15.6,No,Yes
2016-07-29,46,6.5,19.4,1.8,,,NW,70.0,WNW,33.0,69.0,1005.9,,18.3,Yes,Yes
2016-08-30,46,7.6,16.1,0.0,,,NNW,39.0,NNW,20.0,64.0,1013.5,,15.4,No,Yes
2016-09-24,46,3.9,15.4,5.6,,,NW,43.0,NW,20.0,61.0,1012.9,,13.9,Yes,Yes
2016-11-10,46,6.8,18.7,1.6,,,WSW,33.0,SW,17.0,82.0,1008.6,,13.7,Yes,Yes
2017-03-13,46,15.7,22.1,2.0,,,NW,43.0,WNW,19.0,59.0,1006.4,,21.1,Yes,Yes
2017-03-14,46,13.3,22.4,3.0,,,NW,72.0,W,26.0,86.0,1005.7,,16.3,Yes,Yes
2017-04-06,46,12.9,19.1,0.0,,,S,46.0,SSE,22.0,63.0,1015.4,,18.7,No,Yes
2009-05-20,29,11.2,27.3,0.0,,8.1,NNW,52.0,NNW,33.0,29.0,1008.0,3.0,26.2,No,Yes
2009-06-03,29,9.7,21.4,0.4,,6.1,WSW,50.0,WSW,31.0,59.0,1017.5,6.0,18.9,No,Yes
2009-06-11,29,10.1,17.5,2.0,,0.5,NW,52.0,S,22.0,90.0,1009.9,8.0,13.9,Yes,Yes
2009-07-21,29,8.9,15.9,18.6,,5.6,WSW,63.0,SSW,17.0,75.0,1015.1,5.0,14.7,Yes,Yes
2009-07-23,29,11.2,16.3,19.0,,3.8,N,39.0,SE,9.0,64.0,1017.6,5.0,16.3,Yes,Yes
2009-08-05,29,6.6,21.0,0.0,,5.6,NW,50.0,WNW,26.0,52.0,1012.2,7.0,19.9,No,Yes
2009-09-01,29,7.2,18.9,0.4,,7.1,WNW,56.0,WNW,31.0,52.0,1013.1,6.0,18.1,No,Yes
2009-09-10,29,13.4,19.2,0.8,,2.2,WNW,85.0,WNW,65.0,61.0,1002.6,7.0,18.6,No,Yes
2009-09-28,29,10.4,16.2,,,0.9,S,43.0,WSW,24.0,59.0,1011.4,8.0,15.1,,Yes
2010-05-26,29,7.6,22.8,0.0,,6.8,NNW,39.0,N,20.0,36.0,1007.4,7.0,21.3,No,Yes
2010-07-26,29,9.4,19.6,0.0,,7.9,WNW,43.0,WNW,26.0,52.0,1016.5,5.0,18.8,No,Yes
2010-12-05,29,12.6,23.8,,,8.1,W,33.0,W,22.0,52.0,1004.3,,21.9,,Yes
2011-01-30,29,24.0,40.7,,,11.9,N,57.0,NNW,35.0,26.0,1005.0,,39.2,,Yes
2011-05-22,29,3.8,21.2,,,8.5,S,33.0,S,17.0,40.0,1026.7,4.0,20.2,,Yes
2011-05-29,29,7.5,25.8,,,6.6,NNW,54.0,NNW,37.0,28.0,1011.3,,24.9,,Yes
2011-06-14,29,10.1,14.1,4.0,,0.0,N,67.0,N,30.0,83.0,1015.3,8.0,13.4,Yes,Yes
2011-08-08,29,12.6,18.6,6.6,,5.2,W,54.0,W,26.0,69.0,1015.8,7.0,17.3,Yes,Yes
2011-10-22,29,15.0,27.2,0.0,,0.6,WSW,43.0,SW,28.0,43.0,1009.7,,23.3,No,Yes
2011-11-08,29,14.8,21.2,9.0,,10.6,WSW,65.0,WSW,30.0,70.0,1010.7,7.0,17.0,Yes,Yes
2012-04-04,29,18.8,27.4,0.0,,7.0,W,46.0,WNW,28.0,50.0,1015.0,7.0,25.1,No,Yes
2012-08-14,29,9.9,18.1,0.0,,6.4,S,31.0,WNW,20.0,58.0,1021.9,5.0,17.8,No,Yes
2012-09-04,29,7.7,16.2,18.8,,4.1,WSW,85.0,WSW,46.0,57.0,1010.4,5.0,14.8,Yes,Yes
2012-09-17,29,17.2,26.9,0.0,,10.7,E,50.0,WNW,35.0,55.0,1007.1,1.0,23.6,No,Yes
2013-05-29,29,10.3,20.2,0.2,,7.4,WSW,46.0,SW,13.0,69.0,1015.2,5.0,17.6,No,Yes
2013-05-30,29,11.1,15.2,16.2,,4.4,SSW,54.0,SSW,24.0,55.0,1017.0,1.0,13.9,Yes,Yes
2013-07-16,29,10.1,20.1,12.8,,2.2,SW,80.0,WNW,30.0,75.0,1007.0,7.0,15.5,Yes,Yes
2013-08-06,29,15.1,23.0,11.0,,3.4,WNW,39.0,NW,26.0,68.0,1014.5,5.0,20.9,Yes,Yes
2013-08-08,29,15.8,18.3,31.0,,1.5,WSW,52.0,WSW,9.0,80.0,1011.9,8.0,16.5,Yes,Yes
2013-09-11,29,12.7,18.3,15.4,,5.2,WNW,69.0,WNW,30.0,76.0,1006.0,7.0,16.3,Yes,Yes
2013-09-15,29,10.8,17.8,,,10.2,SSW,50.0,SW,24.0,56.0,1016.7,,16.9,,Yes
2014-03-30,29,14.4,22.9,,,4.5,WSW,35.0,W,20.0,49.0,1012.9,7.0,22.4,,Yes
2014-05-06,29,16.5,23.1,0.0,,0.4,E,35.0,ENE,11.0,73.0,1009.7,7.0,21.8,No,Yes
2014-05-11,29,11.1,24.8,,,9.3,NNW,33.0,NNW,20.0,43.0,1017.3,1.0,22.8,,Yes
2014-05-21,29,12.6,21.3,3.0,,1.7,NW,28.0,W,17.0,82.0,1014.9,8.0,18.6,Yes,Yes
2014-05-25,29,11.6,20.5,,,4.3,WNW,46.0,W,33.0,56.0,1012.5,1.0,19.5,,Yes
2014-07-06,29,13.7,20.7,,,0.1,WNW,72.0,W,9.0,88.0,1013.5,7.0,13.9,,Yes
2014-09-29,29,12.0,21.2,,,7.7,W,43.0,W,20.0,68.0,1017.2,5.0,19.3,,Yes
2015-03-13,29,18.1,36.4,0.0,,0.1,E,35.0,W,17.0,47.0,1009.7,3.0,28.8,No,Yes
2015-04-06,29,16.6,25.6,0.0,,0.6,E,67.0,E,28.0,39.0,1016.9,,25.2,No,Yes
2015-06-21,29,13.8,19.5,15.2,,2.9,WSW,70.0,SW,35.0,76.0,1008.2,8.0,14.9,Yes,Yes
2015-07-17,29,10.6,21.4,0.0,,2.0,N,39.0,N,11.0,44.0,1021.3,7.0,19.9,No,Yes
2015-07-20,29,13.4,20.5,17.6,,7.4,WSW,59.0,WNW,28.0,71.0,1006.5,5.0,18.1,Yes,Yes
2015-08-09,29,3.9,15.1,13.0,,6.5,N,19.0,N,7.0,55.0,1021.4,5.0,13.6,Yes,Yes
2015-08-21,29,9.8,15.6,4.8,,3.0,WSW,43.0,W,20.0,81.0,1010.8,8.0,14.3,Yes,Yes
2015-08-28,29,10.2,22.7,0.0,,7.0,NNE,39.0,W,24.0,74.0,1014.2,8.0,20.1,No,Yes
2015-09-11,29,7.9,22.2,3.4,,10.1,NW,57.0,NW,37.0,55.0,1016.3,2.0,20.5,Yes,Yes
2016-04-12,29,19.0,26.6,8.0,,0.8,NNW,28.0,WSW,9.0,87.0,1018.8,8.0,23.0,Yes,Yes
2016-04-28,29,8.9,21.0,1.0,,5.2,W,59.0,WNW,28.0,71.0,1013.5,8.0,19.5,No,Yes
2016-05-21,29,14.7,16.8,27.4,,2.6,WSW,93.0,W,41.0,51.0,1002.4,6.0,16.3,Yes,Yes
2016-07-07,29,8.7,16.1,0.0,,0.4,ENE,33.0,N,17.0,72.0,1015.9,8.0,15.7,No,Yes
2016-07-16,29,13.8,21.8,0.0,,0.7,NNW,46.0,NNW,31.0,74.0,1007.8,6.0,21.1,No,Yes
2016-10-08,29,14.3,18.6,15.2,,1.9,W,69.0,W,31.0,73.0,1009.2,8.0,17.5,Yes,Yes
2017-06-22,29,13.0,18.8,28.8,,0.0,NNE,54.0,WSW,28.0,74.0,1009.4,8.0,17.9,Yes,Yes
2009-06-11,32,12.2,16.8,20.2,4.8,0.5,WSW,37.0,S,22.0,87.0,1010.2,7.0,13.5,Yes,Yes
2009-06-20,32,10.5,18.6,7.6,3.4,4.4,W,74.0,WNW,30.0,63.0,1011.8,4.0,17.3,Yes,Yes
2009-07-09,32,11.8,19.0,13.4,2.6,5.0,NE,41.0,W,19.0,57.0,1005.6,4.0,17.6,Yes,Yes
2009-07-10,32,10.8,17.8,19.0,1.6,4.9,WSW,56.0,WSW,24.0,87.0,1009.1,7.0,14.3,Yes,Yes
2009-07-16,32,12.3,17.3,8.2,3.8,4.5,W,63.0,WNW,24.0,71.0,1011.2,6.0,14.5,Yes,Yes
2009-08-15,32,9.2,15.2,9.8,1.8,6.9,WSW,67.0,WSW,35.0,42.0,1012.6,4.0,14.5,Yes,Yes
2009-08-20,32,12.6,18.2,5.0,2.8,0.1,WSW,39.0,W,13.0,92.0,1014.5,8.0,14.7,Yes,Yes
2009-09-04,32,5.8,22.4,0.0,2.4,10.2,WSW,50.0,WNW,20.0,35.0,1010.8,1.0,20.4,No,Yes
2009-11-17,32,12.2,22.9,0.0,8.2,10.0,WNW,44.0,W,22.0,57.0,1007.4,6.0,21.0,No,Yes
2010-08-12,32,12.6,17.2,19.0,2.4,1.9,N,54.0,NNE,17.0,78.0,1002.7,7.0,16.9,Yes,Yes
2011-06-18,32,12.1,20.7,0.6,0.8,4.1,WSW,44.0,WSW,24.0,63.0,1018.3,1.0,20.5,No,Yes
2011-07-25,32,13.2,18.6,0.4,0.8,0.0,NNW,39.0,NNE,13.0,91.0,1014.1,7.0,16.2,No,Yes
2011-08-14,32,13.3,18.4,17.0,3.4,4.5,NW,52.0,W,20.0,49.0,1013.4,6.0,17.9,Yes,Yes
